employee_id,first_name,last_name,full_name,department,job_title,salary,year,hire_date,location,employment_type
1069,Julia,Jones,Julia Jones,Data,Head of Data,205591,2023,2021-05-11,Remote,Full-time
1069,Julia,Jones,Julia Jones,Data,Head of Data,246656,2024,2021-05-11,Remote,Full-time
1070,Iris,Williams,Iris Williams,Data,Head of Data,203177,2022,2022-02-08,Seattle,Full-time
1070,Iris,Williams,Iris Williams,Data,Head of Data,187771,2023,2022-02-08,Seattle,Full-time
1070,Iris,Williams,Iris Williams,Data,Head of Data,234406,2024,2022-02-08,Seattle,Full-time
1071,Clara,Hernandez,Clara Hernandez,Data,Head of Data,197488,2021,2020-01-02,Austin,Full-time
1071,Clara,Hernandez,Clara Hernandez,Data,Head of Data,209792,2022,2020-01-02,Austin,Full-time
1071,Clara,Hernandez,Clara Hernandez,Data,Head of Data,242883,2023,2020-01-02,Austin,Full-time
1071,Clara,Hernandez,Clara Hernandez,Data,Head of Data,206803,2024,2020-01-02,Austin,Full-time
1072,Yara,Flores,Yara Flores,Data,Head of Data,204543,2021,2019-08-19,San Francisco,Full-time
1072,Yara,Flores,Yara Flores,Data,Head of Data,198604,2022,2019-08-19,San Francisco,Full-time
1072,Yara,Flores,Yara Flores,Data,Head of Data,274253,2023,2019-08-19,San Francisco,Full-time
1072,Yara,Flores,Yara Flores,Data,Head of Data,246416,2024,2019-08-19,San Francisco,Full-time
1073,Clara,Thompson,Clara Thompson,Data,Head of Data,186280,2022,2022-05-21,Chicago,Full-time
1073,Clara,Thompson,Clara Thompson,Data,Head of Data,223798,2023,2022-05-21,Chicago,Full-time
1073,Clara,Thompson,Clara Thompson,Data,Head of Data,202904,2024,2022-05-21,Chicago,Full-time
1074,Wendy,Torres,Wendy Torres,Data,Head of Data,204888,2021,2020-12-10,New York,Full-time
1074,Wendy,Torres,Wendy Torres,Data,Head of Data,230051,2022,2020-12-10,New York,Full-time
1074,Wendy,Torres,Wendy Torres,Data,Head of Data,217736,2023,2020-12-10,New York,Full-time
1074,Wendy,Torres,Wendy Torres,Data,Head of Data,258949,2024,2020-12-10,New York,Full-time
1075,Sam,Roberts,Sam Roberts,Data,Head of Data,223686,2021,2019-10-26,Austin,Full-time
1075,Sam,Roberts,Sam Roberts,Data,Head of Data,243477,2022,2019-10-26,Austin,Full-time
1075,Sam,Roberts,Sam Roberts,Data,Head of Data,263824,2023,2019-10-26,Austin,Full-time
1075,Sam,Roberts,Sam Roberts,Data,Head of Data,281731,2024,2019-10-26,Austin,Full-time
1076,Carlos,Martin,Carlos Martin,Product,Product Manager,112587,2021,2021-01-19,Austin,Full-time
1076,Carlos,Martin,Carlos Martin,Product,Product Manager,117240,2022,2021-01-19,Austin,Full-time
1076,Carlos,Martin,Carlos Martin,Product,Product Manager,127019,2023,2021-01-19,Austin,Full-time
1076,Carlos,Martin,Carlos Martin,Product,Product Manager,148070,2024,2021-01-19,Austin,Full-time
1077,Rachel,Hernandez,Rachel Hernandez,Product,Product Manager,124756,2021,2020-08-26,Austin,Full-time
1077,Rachel,Hernandez,Rachel Hernandez,Product,Product Manager,131601,2022,2020-08-26,Austin,Full-time
1077,Rachel,Hernandez,Rachel Hernandez,Product,Product Manager,137013,2023,2020-08-26,Austin,Full-time
1077,Rachel,Hernandez,Rachel Hernandez,Product,Product Manager,147157,2024,2020-08-26,Austin,Full-time
1078,James,White,James White,Product,Product Manager,127135,2021,2018-07-01,Austin,Contract
1078,James,White,James White,Product,Product Manager,145193,2022,2018-07-01,Austin,Contract
1078,James,White,James White,Product,Product Manager,153081,2023,2018-07-01,Austin,Contract
1078,James,White,James White,Product,Product Manager,161261,2024,2018-07-01,Austin,Contract
1079,Elena,Johnson,Elena Johnson,Product,Product Manager,120414,2022,2022-09-11,Remote,Full-time
1079,Elena,Johnson,Elena Johnson,Product,Product Manager,128412,2023,2022-09-11,Remote,Full-time
1079,Elena,Johnson,Elena Johnson,Product,Product Manager,122458,2024,2022-09-11,Remote,Full-time
1080,Carlos,Williams,Carlos Williams,Product,Product Manager,117019,2021,2020-08-04,New York,Full-time
1080,Carlos,Williams,Carlos Williams,Product,Product Manager,134330,2022,2020-08-04,New York,Full-time
1080,Carlos,Williams,Carlos Williams,Product,Product Manager,155021,2023,2020-08-04,New York,Full-time
1080,Carlos,Williams,Carlos Williams,Product,Product Manager,149896,2024,2020-08-04,New York,Full-time
1081,Julia,Clark,Julia Clark,Product,Product Manager,125519,2021,2018-08-20,Chicago,Full-time
1081,Julia,Clark,Julia Clark,Product,Product Manager,156461,2022,2018-08-20,Chicago,Full-time
1081,Julia,Clark,Julia Clark,Product,Product Manager,153569,2023,2018-08-20,Chicago,Full-time
1081,Julia,Clark,Julia Clark,Product,Product Manager,171954,2024,2018-08-20,Chicago,Full-time
1082,Paul,Thompson,Paul Thompson,Product,Product Manager,156046,2021,2018-07-09,San Francisco,Full-time
1082,Paul,Thompson,Paul Thompson,Product,Product Manager,126801,2022,2018-07-09,San Francisco,Full-time
1082,Paul,Thompson,Paul Thompson,Product,Product Manager,173076,2023,2018-07-09,San Francisco,Full-time
1082,Paul,Thompson,Paul Thompson,Product,Product Manager,137498,2024,2018-07-09,San Francisco,Full-time
1083,Ivan,Torres,Ivan Torres,Product,Product Manager,119887,2021,2019-02-27,Boston,Contract
1083,Ivan,Torres,Ivan Torres,Product,Product Manager,140228,2022,2019-02-27,Boston,Contract
1083,Ivan,Torres,Ivan Torres,Product,Product Manager,146514,2023,2019-02-27,Boston,Contract
1083,Ivan,Torres,Ivan Torres,Product,Product Manager,145639,2024,2019-02-27,Boston,Contract
1084,Ivan,Wright,Ivan Wright,Product,Senior Product Manager,149050,2021,2020-03-04,Seattle,Full-time
1084,Ivan,Wright,Ivan Wright,Product,Senior Product Manager,172094,2022,2020-03-04,Seattle,Full-time
1084,Ivan,Wright,Ivan Wright,Product,Senior Product Manager,154533,2023,2020-03-04,Seattle,Full-time
1084,Ivan,Wright,Ivan Wright,Product,Senior Product Manager,167954,2024,2020-03-04,Seattle,Full-time
1085,Hannah,Mitchell,Hannah Mitchell,Product,Senior Product Manager,160659,2021,2018-08-15,Boston,Full-time
1085,Hannah,Mitchell,Hannah Mitchell,Product,Senior Product Manager,199369,2022,2018-08-15,Boston,Full-time
1085,Hannah,Mitchell,Hannah Mitchell,Product,Senior Product Manager,182891,2023,2018-08-15,Boston,Full-time
1085,Hannah,Mitchell,Hannah Mitchell,Product,Senior Product Manager,227110,2024,2018-08-15,Boston,Full-time
1086,David,Adams,David Adams,Product,Senior Product Manager,158645,2021,2018-01-16,Boston,Full-time
1086,David,Adams,David Adams,Product,Senior Product Manager,188601,2022,2018-01-16,Boston,Full-time
1086,David,Adams,David Adams,Product,Senior Product Manager,204888,2023,2018-01-16,Boston,Full-time
1086,David,Adams,David Adams,Product,Senior Product Manager,170855,2024,2018-01-16,Boston,Full-time
1087,Noah,Green,Noah Green,Product,Senior Product Manager,148786,2022,2022-09-23,Austin,Full-time
1087,Noah,Green,Noah Green,Product,Senior Product Manager,158910,2023,2022-09-23,Austin,Full-time
1087,Noah,Green,Noah Green,Product,Senior Product Manager,164689,2024,2022-09-23,Austin,Full-time
1088,Paul,Roberts,Paul Roberts,Product,Director of Product,178654,2022,2022-12-28,San Francisco,Full-time
1088,Paul,Roberts,Paul Roberts,Product,Director of Product,195757,2023,2022-12-28,San Francisco,Full-time
1088,Paul,Roberts,Paul Roberts,Product,Director of Product,191816,2024,2022-12-28,San Francisco,Full-time
1089,Ben,Lee,Ben Lee,Product,Director of Product,207679,2021,2020-06-05,Seattle,Full-time
1089,Ben,Lee,Ben Lee,Product,Director of Product,186028,2022,2020-06-05,Seattle,Full-time
1089,Ben,Lee,Ben Lee,Product,Director of Product,243198,2023,2020-06-05,Seattle,Full-time
1089,Ben,Lee,Ben Lee,Product,Director of Product,240280,2024,2020-06-05,Seattle,Full-time
1090,James,Scott,James Scott,Product,Director of Product,220127,2021,2020-11-04,Chicago,Full-time
1090,James,Scott,James Scott,Product,Director of Product,225496,2022,2020-11-04,Chicago,Full-time
1090,James,Scott,James Scott,Product,Director of Product,199095,2023,2020-11-04,Chicago,Full-time
1090,James,Scott,James Scott,Product,Director of Product,208032,2024,2020-11-04,Chicago,Full-time
1091,Grace,Wilson,Grace Wilson,Product,Director of Product,209338,2021,2019-11-16,San Francisco,Full-time
1091,Grace,Wilson,Grace Wilson,Product,Director of Product,200563,2022,2019-11-16,San Francisco,Full-time
1091,Grace,Wilson,Grace Wilson,Product,Director of Product,218781,2023,2019-11-16,San Francisco,Full-time
1091,Grace,Wilson,Grace Wilson,Product,Director of Product,263327,2024,2019-11-16,San Francisco,Full-time
1092,Noah,Flores,Noah Flores,Product,Director of Product,180311,2022,2022-01-20,Seattle,Full-time
1092,Noah,Flores,Noah Flores,Product,Director of Product,218213,2023,2022-01-20,Seattle,Full-time
1092,Noah,Flores,Noah Flores,Product,Director of Product,194136,2024,2022-01-20,Seattle,Full-time
1093,Julia,Torres,Julia Torres,Product,Director of Product,189827,2021,2021-02-05,Seattle,Full-time
1093,Julia,Torres,Julia Torres,Product,Director of Product,196111,2022,2021-02-05,Seattle,Full-time
1093,Julia,Torres,Julia Torres,Product,Director of Product,195755,2023,2021-02-05,Seattle,Full-time
1093,Julia,Torres,Julia Torres,Product,Director of Product,234795,2024,2021-02-05,Seattle,Full-time
1094,Maya,Garcia,Maya Garcia,Product,Director of Product,190655,2021,2018-03-06,Boston,Contract
1094,Maya,Garcia,Maya Garcia,Product,Director of Product,227809,2022,2018-03-06,Boston,Contract
1094,Maya,Garcia,Maya Garcia,Product,Director of Product,248688,2023,2018-03-06,Boston,Contract
1094,Maya,Garcia,Maya Garcia,Product,Director of Product,240420,2024,2018-03-06,Boston,Contract
1095,Wendy,Ramirez,Wendy Ramirez,Product,Director of Product,228406,2021,2018-05-22,Seattle,Contract
1095,Wendy,Ramirez,Wendy Ramirez,Product,Director of Product,209862,2022,2018-05-22,Seattle,Contract
1095,Wendy,Ramirez,Wendy Ramirez,Product,Director of Product,228110,2023,2018-05-22,Seattle,Contract
1095,Wendy,Ramirez,Wendy Ramirez,Product,Director of Product,231917,2024,2018-05-22,Seattle,Contract
1096,Will,Taylor,Will Taylor,Marketing,Marketing Coordinator,56070,2021,2020-06-04,New York,Full-time
1096,Will,Taylor,Will Taylor,Marketing,Marketing Coordinator,64199,2022,2020-06-04,New York,Full-time
1096,Will,Taylor,Will Taylor,Marketing,Marketing Coordinator,70183,2023,2020-06-04,New York,Full-time
1096,Will,Taylor,Will Taylor,Marketing,Marketing Coordinator,67443,2024,2020-06-04,New York,Full-time
1097,Vera,Williams,Vera Williams,Marketing,Marketing Coordinator,56907,2021,2021-01-15,New York,Full-time
1097,Vera,Williams,Vera Williams,Marketing,Marketing Coordinator,58808,2022,2021-01-15,New York,Full-time
1097,Vera,Williams,Vera Williams,Marketing,Marketing Coordinator,54529,2023,2021-01-15,New York,Full-time
1097,Vera,Williams,Vera Williams,Marketing,Marketing Coordinator,68043,2024,2021-01-15,New York,Full-time
1098,Noah,Robinson,Noah Robinson,Marketing,Marketing Coordinator,59484,2021,2020-02-14,Boston,Full-time
1098,Noah,Robinson,Noah Robinson,Marketing,Marketing Coordinator,61303,2022,2020-02-14,Boston,Full-time
1098,Noah,Robinson,Noah Robinson,Marketing,Marketing Coordinator,62096,2023,2020-02-14,Boston,Full-time
1098,Noah,Robinson,Noah Robinson,Marketing,Marketing Coordinator,62943,2024,2020-02-14,Boston,Full-time
1099,Grace,Green,Grace Green,Marketing,Marketing Coordinator,70284,2021,2018-09-17,San Francisco,Full-time
1099,Grace,Green,Grace Green,Marketing,Marketing Coordinator,66499,2022,2018-09-17,San Francisco,Full-time
1099,Grace,Green,Grace Green,Marketing,Marketing Coordinator,63484,2023,2018-09-17,San Francisco,Full-time
1099,Grace,Green,Grace Green,Marketing,Marketing Coordinator,65648,2024,2018-09-17,San Francisco,Full-time
1100,Ethan,Lopez,Ethan Lopez,Marketing,Marketing Manager,93910,2021,2021-08-25,Remote,Contract
1100,Ethan,Lopez,Ethan Lopez,Marketing,Marketing Manager,94182,2022,2021-08-25,Remote,Contract
1100,Ethan,Lopez,Ethan Lopez,Marketing,Marketing Manager,104615,2023,2021-08-25,Remote,Contract
1100,Ethan,Lopez,Ethan Lopez,Marketing,Marketing Manager,96564,2024,2021-08-25,Remote,Contract
1101,Ethan,Walker,Ethan Walker,Marketing,Marketing Manager,84183,2021,2021-11-10,Boston,Full-time
1101,Ethan,Walker,Ethan Walker,Marketing,Marketing Manager,88950,2022,2021-11-10,Boston,Full-time
1101,Ethan,Walker,Ethan Walker,Marketing,Marketing Manager,89940,2023,2021-11-10,Boston,Full-time
1101,Ethan,Walker,Ethan Walker,Marketing,Marketing Manager,101556,2024,2021-11-10,Boston,Full-time
1102,Fiona,Flores,Fiona Flores,Marketing,Marketing Manager,91660,2022,2022-09-13,Chicago,Contract
1102,Fiona,Flores,Fiona Flores,Marketing,Marketing Manager,92266,2023,2022-09-13,Chicago,Contract
1102,Fiona,Flores,Fiona Flores,Marketing,Marketing Manager,102311,2024,2022-09-13,Chicago,Contract
1103,Uma,Hill,Uma Hill,Marketing,Marketing Manager,93485,2021,2021-09-05,New York,Full-time
1103,Uma,Hill,Uma Hill,Marketing,Marketing Manager,94605,2022,2021-09-05,New York,Full-time
1103,Uma,Hill,Uma Hill,Marketing,Marketing Manager,90342,2023,2021-09-05,New York,Full-time
1103,Uma,Hill,Uma Hill,Marketing,Marketing Manager,97000,2024,2021-09-05,New York,Full-time
1104,Clara,King,Clara King,Marketing,Marketing Manager,84786,2022,2022-10-06,Austin,Full-time
1104,Clara,King,Clara King,Marketing,Marketing Manager,95908,2023,2022-10-06,Austin,Full-time
1104,Clara,King,Clara King,Marketing,Marketing Manager,94820,2024,2022-10-06,Austin,Full-time
1105,Victor,Jones,Victor Jones,Marketing,Marketing Manager,94504,2021,2020-02-18,Seattle,Full-time
1105,Victor,Jones,Victor Jones,Marketing,Marketing Manager,105739,2022,2020-02-18,Seattle,Full-time
1105,Victor,Jones,Victor Jones,Marketing,Marketing Manager,103799,2023,2020-02-18,Seattle,Full-time
1105,Victor,Jones,Victor Jones,Marketing,Marketing Manager,101430,2024,2020-02-18,Seattle,Full-time
1106,Wendy,Martin,Wendy Martin,Marketing,Marketing Manager,84603,2021,2021-03-20,Seattle,Full-time
1106,Wendy,Martin,Wendy Martin,Marketing,Marketing Manager,98427,2022,2021-03-20,Seattle,Full-time
1106,Wendy,Martin,Wendy Martin,Marketing,Marketing Manager,104386,2023,2021-03-20,Seattle,Full-time
1106,Wendy,Martin,Wendy Martin,Marketing,Marketing Manager,109130,2024,2021-03-20,Seattle,Full-time
1107,Henry,Garcia,Henry Garcia,Marketing,Marketing Manager,94369,2021,2021-09-12,New York,Full-time
1107,Henry,Garcia,Henry Garcia,Marketing,Marketing Manager,95520,2022,2021-09-12,New York,Full-time
1107,Henry,Garcia,Henry Garcia,Marketing,Marketing Manager,102888,2023,2021-09-12,New York,Full-time
1107,Henry,Garcia,Henry Garcia,Marketing,Marketing Manager,93013,2024,2021-09-12,New York,Full-time
1108,Grace,Roberts,Grace Roberts,Marketing,Senior Marketing Manager,114796,2022,2022-12-17,New York,Full-time
1108,Grace,Roberts,Grace Roberts,Marketing,Senior Marketing Manager,110854,2023,2022-12-17,New York,Full-time
1108,Grace,Roberts,Grace Roberts,Marketing,Senior Marketing Manager,125712,2024,2022-12-17,New York,Full-time
1109,Noah,Hernandez,Noah Hernandez,Marketing,Senior Marketing Manager,114633,2021,2021-01-14,Austin,Full-time
1109,Noah,Hernandez,Noah Hernandez,Marketing,Senior Marketing Manager,126452,2022,2021-01-14,Austin,Full-time
1109,Noah,Hernandez,Noah Hernandez,Marketing,Senior Marketing Manager,115525,2023,2021-01-14,Austin,Full-time
1109,Noah,Hernandez,Noah Hernandez,Marketing,Senior Marketing Manager,148508,2024,2021-01-14,Austin,Full-time
1110,Michael,White,Michael White,Marketing,Senior Marketing Manager,112263,2022,2022-08-15,Boston,Full-time
1110,Michael,White,Michael White,Marketing,Senior Marketing Manager,110101,2023,2022-08-15,Boston,Full-time
1110,Michael,White,Michael White,Marketing,Senior Marketing Manager,123842,2024,2022-08-15,Boston,Full-time
1111,Diana,Adams,Diana Adams,Marketing,VP of Marketing,166092,2021,2021-06-18,New York,Contract
1111,Diana,Adams,Diana Adams,Marketing,VP of Marketing,176966,2022,2021-06-18,New York,Contract
1111,Diana,Adams,Diana Adams,Marketing,VP of Marketing,186621,2023,2021-06-18,New York,Contract
1111,Diana,Adams,Diana Adams,Marketing,VP of Marketing,219473,2024,2021-06-18,New York,Contract
1112,Omar,Lewis,Omar Lewis,Marketing,VP of Marketing,173475,2021,2020-01-14,New York,Full-time
1112,Omar,Lewis,Omar Lewis,Marketing,VP of Marketing,197193,2022,2020-01-14,New York,Full-time
1112,Omar,Lewis,Omar Lewis,Marketing,VP of Marketing,206329,2023,2020-01-14,New York,Full-time
1112,Omar,Lewis,Omar Lewis,Marketing,VP of Marketing,235693,2024,2020-01-14,New York,Full-time
1113,Julia,Rodriguez,Julia Rodriguez,Marketing,VP of Marketing,209919,2021,2018-05-27,Chicago,Full-time
1113,Julia,Rodriguez,Julia Rodriguez,Marketing,VP of Marketing,237019,2022,2018-05-27,Chicago,Full-time
1113,Julia,Rodriguez,Julia Rodriguez,Marketing,VP of Marketing,190687,2023,2018-05-27,Chicago,Full-time
1113,Julia,Rodriguez,Julia Rodriguez,Marketing,VP of Marketing,234895,2024,2018-05-27,Chicago,Full-time
1114,Maya,King,Maya King,Marketing,VP of Marketing,158023,2021,2021-02-25,Austin,Full-time
1114,Maya,King,Maya King,Marketing,VP of Marketing,192743,2022,2021-02-25,Austin,Full-time
1114,Maya,King,Maya King,Marketing,VP of Marketing,177548,2023,2021-02-25,Austin,Full-time
1114,Maya,King,Maya King,Marketing,VP of Marketing,219658,2024,2021-02-25,Austin,Full-time
1115,Bob,Green,Bob Green,Marketing,VP of Marketing,156453,2022,2022-10-08,Seattle,Full-time
1115,Bob,Green,Bob Green,Marketing,VP of Marketing,184177,2023,2022-10-08,Seattle,Full-time
1115,Bob,Green,Bob Green,Marketing,VP of Marketing,193499,2024,2022-10-08,Seattle,Full-time
1116,Xavier,Jones,Xavier Jones,Sales,Sales Representative,59885,2022,2022-09-17,Boston,Contract
1116,Xavier,Jones,Xavier Jones,Sales,Sales Representative,66189,2023,2022-09-17,Boston,Contract
1116,Xavier,Jones,Xavier Jones,Sales,Sales Representative,67816,2024,2022-09-17,Boston,Contract
1117,Bob,Thompson,Bob Thompson,Sales,Sales Representative,78117,2021,2018-06-08,Seattle,Full-time
1117,Bob,Thompson,Bob Thompson,Sales,Sales Representative,66876,2022,2018-06-08,Seattle,Full-time
1117,Bob,Thompson,Bob Thompson,Sales,Sales Representative,85832,2023,2018-06-08,Seattle,Full-time
1117,Bob,Thompson,Bob Thompson,Sales,Sales Representative,81090,2024,2018-06-08,Seattle,Full-time
1118,David,Hall,David Hall,Sales,Sales Representative,64514,2021,2021-11-06,Boston,Full-time
1118,David,Hall,David Hall,Sales,Sales Representative,61826,2022,2021-11-06,Boston,Full-time
1118,David,Hall,David Hall,Sales,Sales Representative,61361,2023,2021-11-06,Boston,Full-time
1118,David,Hall,David Hall,Sales,Sales Representative,73001,2024,2021-11-06,Boston,Full-time
1119,Grace,Sanchez,Grace Sanchez,Sales,Sales Representative,65545,2022,2022-08-09,New York,Full-time
1119,Grace,Sanchez,Grace Sanchez,Sales,Sales Representative,65111,2023,2022-08-09,New York,Full-time
1119,Grace,Sanchez,Grace Sanchez,Sales,Sales Representative,70573,2024,2022-08-09,New York,Full-time
1120,Ben,Sanchez,Ben Sanchez,Sales,Sales Representative,59608,2021,2021-07-11,San Francisco,Full-time
1120,Ben,Sanchez,Ben Sanchez,Sales,Sales Representative,62480,2022,2021-07-11,San Francisco,Full-time
1120,Ben,Sanchez,Ben Sanchez,Sales,Sales Representative,64479,2023,2021-07-11,San Francisco,Full-time
1120,Ben,Sanchez,Ben Sanchez,Sales,Sales Representative,78064,2024,2021-07-11,San Francisco,Full-time
1121,Laura,Wright,Laura Wright,Sales,Sales Representative,62589,2021,2020-06-04,New York,Full-time
1121,Laura,Wright,Laura Wright,Sales,Sales Representative,67784,2022,2020-06-04,New York,Full-time
1121,Laura,Wright,Laura Wright,Sales,Sales Representative,71671,2023,2020-06-04,New York,Full-time
1121,Laura,Wright,Laura Wright,Sales,Sales Representative,74488,2024,2020-06-04,New York,Full-time
1122,Wendy,Flores,Wendy Flores,Sales,Sales Representative,62850,2021,2021-05-21,Boston,Full-time
1122,Wendy,Flores,Wendy Flores,Sales,Sales Representative,67934,2022,2021-05-21,Boston,Full-time
1122,Wendy,Flores,Wendy Flores,Sales,Sales Representative,75431,2023,2021-05-21,Boston,Full-time
1122,Wendy,Flores,Wendy Flores,Sales,Sales Representative,69715,2024,2021-05-21,Boston,Full-time
1123,Carlos,Rodriguez,Carlos Rodriguez,Sales,Account Executive,115011,2021,2018-04-25,Seattle,Full-time
1123,Carlos,Rodriguez,Carlos Rodriguez,Sales,Account Executive,96907,2022,2018-04-25,Seattle,Full-time
1123,Carlos,Rodriguez,Carlos Rodriguez,Sales,Account Executive,115562,2023,2018-04-25,Seattle,Full-time
1123,Carlos,Rodriguez,Carlos Rodriguez,Sales,Account Executive,114238,2024,2018-04-25,Seattle,Full-time
1124,Ivan,King,Ivan King,Sales,Account Executive,88446,2021,2020-07-11,Seattle,Full-time
1124,Ivan,King,Ivan King,Sales,Account Executive,104451,2022,2020-07-11,Seattle,Full-time
1124,Ivan,King,Ivan King,Sales,Account Executive,107355,2023,2020-07-11,Seattle,Full-time
1124,Ivan,King,Ivan King,Sales,Account Executive,103566,2024,2020-07-11,Seattle,Full-time
1125,Clara,Wilson,Clara Wilson,Sales,Account Executive,98150,2022,2022-05-23,Chicago,Full-time
1125,Clara,Wilson,Clara Wilson,Sales,Account Executive,104182,2023,2022-05-23,Chicago,Full-time
1125,Clara,Wilson,Clara Wilson,Sales,Account Executive,93429,2024,2022-05-23,Chicago,Full-time
1126,Rosa,Lee,Rosa Lee,Sales,Account Executive,92125,2021,2020-12-03,Remote,Contract
1126,Rosa,Lee,Rosa Lee,Sales,Account Executive,102948,2022,2020-12-03,Remote,Contract
1126,Rosa,Lee,Rosa Lee,Sales,Account Executive,103806,2023,2020-12-03,Remote,Contract
1126,Rosa,Lee,Rosa Lee,Sales,Account Executive,104778,2024,2020-12-03,Remote,Contract
1127,Michael,Rodriguez,Michael Rodriguez,Sales,Account Executive,102219,2021,2019-08-01,Austin,Contract
1127,Michael,Rodriguez,Michael Rodriguez,Sales,Account Executive,106993,2022,2019-08-01,Austin,Contract
1127,Michael,Rodriguez,Michael Rodriguez,Sales,Account Executive,111828,2023,2019-08-01,Austin,Contract
1127,Michael,Rodriguez,Michael Rodriguez,Sales,Account Executive,122092,2024,2019-08-01,Austin,Contract
1128,Elena,King,Elena King,Sales,Account Executive,88506,2021,2021-07-27,Remote,Full-time
1128,Elena,King,Elena King,Sales,Account Executive,94258,2022,2021-07-27,Remote,Full-time
1128,Elena,King,Elena King,Sales,Account Executive,94885,2023,2021-07-27,Remote,Full-time
1128,Elena,King,Elena King,Sales,Account Executive,114053,2024,2021-07-27,Remote,Full-time
1129,Laura,Roberts,Laura Roberts,Sales,Senior Account Executive,135169,2021,2019-07-17,Boston,Full-time
1129,Laura,Roberts,Laura Roberts,Sales,Senior Account Executive,125060,2022,2019-07-17,Boston,Full-time
1129,Laura,Roberts,Laura Roberts,Sales,Senior Account Executive,149178,2023,2019-07-17,Boston,Full-time
1129,Laura,Roberts,Laura Roberts,Sales,Senior Account Executive,170898,2024,2019-07-17,Boston,Full-time
1130,Sam,Garcia,Sam Garcia,Sales,Senior Account Executive,116853,2021,2020-04-21,Remote,Full-time
1130,Sam,Garcia,Sam Garcia,Sales,Senior Account Executive,131038,2022,2020-04-21,Remote,Full-time
1130,Sam,Garcia,Sam Garcia,Sales,Senior Account Executive,142724,2023,2020-04-21,Remote,Full-time
1130,Sam,Garcia,Sam Garcia,Sales,Senior Account Executive,140253,2024,2020-04-21,Remote,Full-time
1131,Uri,Hill,Uri Hill,Sales,Senior Account Executive,131963,2021,2020-10-02,Boston,Full-time
1131,Uri,Hill,Uri Hill,Sales,Senior Account Executive,127752,2022,2020-10-02,Boston,Full-time
1131,Uri,Hill,Uri Hill,Sales,Senior Account Executive,134021,2023,2020-10-02,Boston,Full-time
1131,Uri,Hill,Uri Hill,Sales,Senior Account Executive,134909,2024,2020-10-02,Boston,Full-time
1132,Olivia,Wright,Olivia Wright,Sales,Senior Account Executive,130092,2021,2020-11-10,Chicago,Full-time
1132,Olivia,Wright,Olivia Wright,Sales,Senior Account Executive,117340,2022,2020-11-10,Chicago,Full-time
1132,Olivia,Wright,Olivia Wright,Sales,Senior Account Executive,127767,2023,2020-11-10,Chicago,Full-time
1132,Olivia,Wright,Olivia Wright,Sales,Senior Account Executive,136472,2024,2020-11-10,Chicago,Full-time
1133,Maya,Martinez,Maya Martinez,Sales,Senior Account Executive,117378,2021,2020-12-11,Seattle,Full-time
1133,Maya,Martinez,Maya Martinez,Sales,Senior Account Executive,130519,2022,2020-12-11,Seattle,Full-time
1133,Maya,Martinez,Maya Martinez,Sales,Senior Account Executive,133344,2023,2020-12-11,Seattle,Full-time
1133,Maya,Martinez,Maya Martinez,Sales,Senior Account Executive,132142,2024,2020-12-11,Seattle,Full-time
1134,George,Brown,George Brown,Sales,Senior Account Executive,131033,2021,2020-07-28,Remote,Full-time
1134,George,Brown,George Brown,Sales,Senior Account Executive,122104,2022,2020-07-28,Remote,Full-time
1134,George,Brown,George Brown,Sales,Senior Account Executive,134151,2023,2020-07-28,Remote,Full-time
1134,George,Brown,George Brown,Sales,Senior Account Executive,152647,2024,2020-07-28,Remote,Full-time
1135,Grace,Robinson,Grace Robinson,Sales,Senior Account Executive,117425,2021,2021-05-16,New York,Full-time
1135,Grace,Robinson,Grace Robinson,Sales,Senior Account Executive,119423,2022,2021-05-16,New York,Full-time
1135,Grace,Robinson,Grace Robinson,Sales,Senior Account Executive,117397,2023,2021-05-16,New York,Full-time
1135,Grace,Robinson,Grace Robinson,Sales,Senior Account Executive,147957,2024,2021-05-16,New York,Full-time
1136,Rosa,Walker,Rosa Walker,Sales,Sales Manager,149891,2021,2020-09-01,Boston,Full-time
1136,Rosa,Walker,Rosa Walker,Sales,Sales Manager,158588,2022,2020-09-01,Boston,Full-time
1136,Rosa,Walker,Rosa Walker,Sales,Sales Manager,149777,2023,2020-09-01,Boston,Full-time
1136,Rosa,Walker,Rosa Walker,Sales,Sales Manager,156501,2024,2020-09-01,Boston,Full-time
1137,James,Jackson,James Jackson,Sales,Sales Manager,165347,2021,2018-07-17,Chicago,Contract
1137,James,Jackson,James Jackson,Sales,Sales Manager,157255,2022,2018-07-17,Chicago,Contract
1137,James,Jackson,James Jackson,Sales,Sales Manager,189681,2023,2018-07-17,Chicago,Contract
1137,James,Jackson,James Jackson,Sales,Sales Manager,192442,2024,2018-07-17,Chicago,Contract
1138,Xavier,Carter,Xavier Carter,Sales,Sales Manager,134429,2021,2019-04-20,Remote,Full-time
1138,Xavier,Carter,Xavier Carter,Sales,Sales Manager,142967,2022,2019-04-20,Remote,Full-time
1138,Xavier,Carter,Xavier Carter,Sales,Sales Manager,162073,2023,2019-04-20,Remote,Full-time
1138,Xavier,Carter,Xavier Carter,Sales,Sales Manager,178251,2024,2019-04-20,Remote,Full-time
1139,Uma,Flores,Uma Flores,Sales,Sales Manager,140715,2021,2020-03-13,Remote,Full-time
